datetime,AAPL,cash,commission,total,returns,equity_curve,drawdown
1997-01-08,57.3347,99781.1192,19.5,99838.4539,4.07259567869e-06,0.998384539,-0.00222629806033
1997-01-09,57.7413,99781.1192,19.5,99838.8605,4.07257909263e-06,0.998388605,-0.00222223454801
1997-01-10,59.3678,99781.1192,19.5,99840.487,1.62912516415e-05,0.99840487,-0.00220597949935
1997-01-13,0.0,99839.187,20.8,99839.187,-1.30207698206e-05,0.99839187,-0.00221897154562
1997-01-14,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-01-15,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-01-16,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-01-17,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-01-20,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-01-21,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-01-22,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-01-23,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-01-24,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-01-27,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-01-28,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-01-29,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-01-30,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-01-31,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-02-03,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-02-04,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-02-05,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-02-06,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-02-07,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-02-10,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-02-11,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-02-12,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-02-13,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-02-14,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-02-18,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-02-19,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-02-20,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-02-21,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-02-24,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-02-25,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-02-26,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-02-27,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-02-28,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-03-03,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-03-04,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-03-05,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-03-06,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-03-07,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-03-10,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-03-11,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-03-12,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-03-13,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-03-14,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-03-17,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-03-18,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-03-19,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-03-20,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-03-21,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-03-24,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-03-25,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-03-26,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-03-27,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-03-31,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-04-01,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-04-02,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-04-03,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-04-04,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-04-07,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-04-08,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-04-09,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-04-10,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-04-11,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-04-14,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-04-15,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-04-16,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-04-17,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-04-18,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-04-21,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-04-22,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-04-23,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-04-24,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-04-25,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-04-28,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-04-29,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-04-30,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-05-01,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-05-02,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-05-05,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-05-06,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-05-07,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-05-08,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-05-09,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-05-12,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-05-13,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-05-14,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-05-15,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-05-16,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-05-19,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-05-20,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-05-21,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-05-22,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-05-23,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-05-27,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-05-28,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-05-29,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-05-30,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-06-02,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-06-03,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-06-04,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-06-05,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-06-06,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-06-09,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-06-10,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-06-11,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-06-12,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-06-13,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-06-16,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-06-17,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-06-18,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-06-19,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-06-20,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-06-23,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-06-24,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-06-25,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-06-26,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-06-27,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-06-30,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-07-01,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-07-02,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-07-03,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-07-07,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-07-08,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-07-09,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-07-10,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-07-11,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-07-14,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-07-15,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-07-16,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-07-17,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-07-18,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-07-21,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-07-22,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-07-23,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-07-24,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-07-25,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-07-28,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-07-29,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-07-30,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-07-31,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-08-01,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-08-04,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-08-05,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-08-06,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-08-07,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-08-08,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-08-11,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-08-12,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-08-13,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-08-14,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-08-15,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-08-18,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-08-19,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-08-20,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-08-21,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-08-22,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-08-25,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-08-26,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-08-27,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-08-28,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-08-29,0.0,99839.187,20.8,99839.187,0.0,0.99839187,-0.00221897154562
1997-09-02,72.7866,99767.1336,22.1,99839.9202,7.34380980094e-06,0.998399202,-0.00221164403152
1997-09-03,73.1932,99767.1336,22.1,99840.3268,4.0725192807e-06,0.998403268,-0.00220758051921
1997-09-04,73.1932,99767.1336,22.1,99840.3268,0.0,0.998403268,-0.00220758051921
1997-09-05,72.1766,99767.1336,22.1,99839.3102,-1.01822583376e-05,0.998393102,-0.00221774029939
1997-09-08,69.9402,99767.1336,22.1,99837.0738,-2.23999945065e-05,0.998370738,-0.00224009061652
1997-09-09,70.9568,99767.1336,22.1,99838.0904,1.01825901071e-05,0.998380904,-0.00222993083634
1997-09-10,74.6164,99767.1336,22.1,99841.75,3.66553485283e-05,0.9984175,-0.00219335722671
1997-09-11,72.7866,99767.1336,22.1,99839.9202,-1.83270024814e-05,0.998399202,-0.00221164403152
1997-09-12,71.77,99767.1336,22.1,99838.9036,-1.01822998052e-05,0.998389036,-0.00222180381171
1997-09-15,69.9402,99767.1336,22.1,99837.0738,-1.8327524983e-05,0.998370738,-0.00224009061652
1997-09-16,71.3634,99767.1336,22.1,99838.497,1.42552254974e-05,0.99838497,-0.00222586732402
1997-09-17,70.9568,99767.1336,22.1,99838.0904,-4.07257733459e-06,0.998380904,-0.00222993083634
1997-09-18,72.5833,99767.1336,22.1,99839.7169,1.62913773039e-05,0.998397169,-0.00221367578768
1997-09-19,71.3634,99767.1336,22.1,99838.497,-1.22185843257e-05,0.99838497,-0.00222586732402
1997-09-22,74.2098,99767.1336,22.1,99841.3434,2.85100445772e-05,0.998413434,-0.00219742073902
1997-09-23,70.7534,99767.1336,22.1,99837.887,-3.46189252096e-05,0.99837887,-0.00223196359189
1997-09-24,69.9402,99767.1336,22.1,99837.0738,-8.14520443526e-06,0.998370738,-0.00224009061652
1997-09-25,68.7203,99767.1336,22.1,99835.8539,-1.22189078021e-05,0.998358539,-0.00225228215287
1997-09-26,69.3302,99767.1336,22.1,99836.4638,6.10902773079e-06,0.998364638,-0.00224618688439
1997-09-29,71.77,99767.1336,22.1,99838.9036,2.44379649192e-05,0.998389036,-0.00222180381171
1997-09-30,70.5501,99767.1336,22.1,99837.6837,-1.22186838599e-05,0.998376837,-0.00223399534805
1997-10-01,70.0417,99767.1336,22.1,99837.1753,-5.09226557699e-06,0.998371753,-0.00223907623753
1997-10-02,71.3634,99767.1336,22.1,99838.497,1.32385556386e-05,0.99838497,-0.00222586732402
1997-10-03,71.9733,99767.1336,22.1,99839.1069,6.10886600172e-06,0.998391069,-0.00221977205555
1997-10-06,71.3634,99767.1336,22.1,99838.497,-6.10882868379e-06,0.99838497,-0.00222586732402
1997-10-07,70.9568,99767.1336,22.1,99838.0904,-4.07257733459e-06,0.998380904,-0.00222993083634
1997-10-08,69.9402,99767.1336,22.1,99837.0738,-1.0182486423e-05,0.998370738,-0.00224009061652
1997-10-09,70.7534,99767.1336,22.1,99837.887,8.1452707803e-06,0.99837887,-0.00223196359189
1997-10-10,73.8032,99767.1336,22.1,99840.9368,3.05475215034e-05,0.998409368,-0.00220148425134
1997-10-13,73.8032,99767.1336,22.1,99840.9368,0.0,0.998409368,-0.00220148425134
1997-10-14,73.8032,99767.1336,22.1,99840.9368,0.0,0.998409368,-0.00220148425134
1997-10-15,77.4628,99767.1336,22.1,99844.5964,3.66543035082e-05,0.998445964,-0.0021649106417
1997-10-16,69.9402,99767.1336,22.1,99837.0738,-7.53430858678e-05,0.998370738,-0.00224009061652
1997-10-17,65.4673,99767.1336,22.1,99832.6009,-4.48019941865e-05,0.998326009,-0.00228479225018
1997-10-20,60.791,99767.1336,22.1,99827.9246,-4.68414121023e-05,0.998279246,-0.00233152663939
1997-10-21,62.0109,99767.1336,22.1,99829.1445,1.22200276615e-05,0.998291445,-0.00231933510305
1997-10-22,60.3844,99767.1336,22.1,99827.518,-1.62928372085e-05,0.99827518,-0.00233559015171
1997-10-23,57.7413,99767.1336,22.1,99824.8749,-2.64766674857e-05,0.998248749,-0.00236200498055
1997-10-24,53.8783,99767.1336,22.1,99821.0119,-3.86977695075e-05,0.998210119,-0.00240061134573
1997-10-27,54.4883,99767.1336,22.1,99821.6219,6.11093785152e-06,0.998216219,-0.00239451507787
1997-10-28,58.9612,99767.1336,22.1,99826.0948,4.48089293168e-05,0.998260948,-0.00234981344421
1997-10-29,56.9281,99767.1336,22.1,99824.0617,-2.03664182604e-05,0.998240617,-0.00237013200519
1997-10-30,53.675,99767.1336,22.1,99820.8086,-3.25883353632e-05,0.998208086,-0.00240264310189
1997-10-31,55.403,99767.1336,22.1,99822.5366,1.73110198589e-05,0.998225366,-0.00238537367424
1997-11-03,56.5214,99767.1336,22.1,99823.655,1.12038827913e-05,0.99823655,-0.00237419651689
1997-11-04,58.3513,99767.1336,22.1,99825.4849,1.83313263775e-05,0.998254849,-0.00235590871268
1997-11-05,59.7745,99767.1336,22.1,99826.9081,1.42568804091e-05,0.998269081,-0.00234168542018
1997-11-06,61.8076,99767.1336,22.1,99828.9412,2.0366252333e-05,0.998289412,-0.00232136685921
1997-11-07,64.2474,99767.1336,22.1,99831.381,2.44398064395e-05,0.99831381,-0.00229698378652
1997-11-10,60.791,99767.1336,22.1,99827.9246,-3.46223799107e-05,0.998279246,-0.00233152663939
1997-11-11,59.7745,99767.1336,22.1,99826.9081,-1.01825216148e-05,0.998269081,-0.00234168542018
1997-11-12,57.3347,99767.1336,22.1,99824.4683,-2.44403041868e-05,0.998244683,-0.00236606849287
1997-11-13,58.5546,99767.1336,22.1,99825.6882,1.22204507649e-05,0.998256882,-0.00235387695653
1997-11-14,59.9778,99767.1336,22.1,99827.1114,1.42568513741e-05,0.998271114,-0.00233965366403
1997-11-17,60.1811,99767.1336,22.1,99827.3147,2.03652091257e-06,0.998273147,-0.00233762190787
1997-11-18,58.7579,99767.1336,22.1,99825.8915,-1.42566190855e-05,0.998258915,-0.00235184520037
1997-11-19,59.3678,99767.1336,22.1,99826.5014,6.10963739822e-06,0.998265014,-0.00234574993189
1997-11-20,60.1811,99767.1336,22.1,99827.3147,8.14713516539e-06,0.998273147,-0.00233762190787
1997-11-21,59.1645,99767.1336,22.1,99826.2981,-1.01835855553e-05,0.998262981,-0.00234778168805
1997-11-24,57.3347,99767.1336,22.1,99824.4683,-1.8329839279e-05,0.998244683,-0.00236606849287
1997-11-25,56.5214,99767.1336,22.1,99823.655,-8.14730109622e-06,0.99823655,-0.00237419651689
1997-11-26,56.9281,99767.1336,22.1,99824.0617,4.07418462101e-06,0.998240617,-0.00237013200519
1997-11-28,57.7413,99767.1336,22.1,99824.8749,8.14633251878e-06,0.998248749,-0.00236200498055
1997-12-01,57.7413,99767.1336,22.1,99824.8749,0.0,0.998248749,-0.00236200498055
1997-12-02,51.6419,99767.1336,22.1,99818.7755,-6.11010031929e-05,0.998187755,-0.00242296166287
1997-12-03,51.2352,99767.1336,22.1,99818.3688,-4.07438378169e-06,0.998183688,-0.00242702617457
1997-12-04,50.8286,99767.1336,22.1,99817.9622,-4.07339856268e-06,0.998179622,-0.00243108968689
1997-12-05,51.4386,99767.1336,22.1,99818.5722,6.11112455662e-06,0.998185722,-0.00242499341903
1997-12-08,50.6253,99767.1336,22.1,99817.7589,-8.14778234215e-06,0.998177589,-0.00243312144305
1997-12-09,49.6087,99767.1336,22.1,99816.7423,-1.0184560455e-05,0.998167423,-0.00244328122323
1997-12-10,47.9822,99767.1336,22.1,99815.1158,-1.62948615885e-05,0.998151158,-0.00245953627189
1997-12-11,47.3723,99767.1336,22.1,99814.5059,-6.11029697362e-06,0.998145059,-0.00246563154037
1997-12-12,45.9491,99767.1336,22.1,99813.0827,-1.42584485809e-05,0.998130827,-0.00247985483287
1997-12-15,0.0,99811.7827,23.4,99811.7827,-1.30243447536e-05,0.998117827,-0.00249284687914
1997-12-16,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1997-12-17,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1997-12-18,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1997-12-19,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1997-12-22,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1997-12-23,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1997-12-24,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1997-12-26,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1997-12-29,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1997-12-30,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1997-12-31,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-01-02,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-01-05,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-01-06,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-01-07,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-01-08,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-01-09,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-01-12,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-01-13,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-01-14,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-01-15,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-01-16,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-01-20,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-01-21,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-01-22,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-01-23,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-01-26,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-01-27,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-01-28,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-01-29,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-01-30,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-02-02,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-02-03,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-02-04,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-02-05,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-02-06,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-02-09,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-02-10,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-02-11,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-02-12,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-02-13,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-02-17,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-02-18,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-02-19,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-02-20,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-02-23,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-02-24,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-02-25,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-02-26,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-02-27,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-03-02,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-03-03,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-03-04,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-03-05,0.0,99811.7827,23.4,99811.7827,0.0,0.998117827,-0.00249284687914
1998-03-06,79.496,99732.2066,24.7,99811.7026,-8.02510463638e-07,0.998117026,-0.00249364738907
1998-03-09,74.0065,99732.2066,24.7,99806.2131,-5.49985608601e-05,0.998062131,-0.00254850880291
1998-03-10,78.2761,99732.2066,24.7,99810.4827,4.2778899904e-05,0.998104827,-0.00250583892541
1998-03-11,84.9855,99732.2066,24.7,99817.1921,6.7221396175e-05,0.998171921,-0.00243878597523
1998-03-12,87.8319,99732.2066,24.7,99820.0385,2.8516129738e-05,0.998200385,-0.00241033939022
